kaptCode,kaptName,kaptAddr,doroJuso,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A41222002,행신벽산,경기도 고양덕양구 행신동 653-38 행신벽산,경기도 고양시 덕양구 행당로 34-20,분양,개별난방,24492,1,214,벽산건설,벽산건설,319789398,행신벽산.ma-um.co.kr,아파트,위탁관리,혼합식,20000118,318119398,214,21595.846,65,149,0,0,16508.97,4128112800,25,25,1,4,10516
A41222003,행신3차에스케이뷰,경기도 고양덕양구 행신동 650 행신3차에스케이뷰,경기도 고양시 덕양구 행신로 131-11,분양,개별난방,93597.055,7,574,(주)SK건설,대명종합건설(주),319786508,www.skview3.com,아파트,위탁관리,계단식,20090202,319746508,574,69237.49,144,148,282,0,53352.7526,4128112800,25,25,0,12,10517
A41222004,능곡샘터3단지,경기도 고양덕양구 행신동 1002 능곡샘터3단지,경기도 고양시 덕양구 충장로123번길 26,임대,지역난방,54588,8,720,LH,LH,319784426,www.kohom.co.kr,아파트,위탁관리,복도식,19970214,319784427,720,54580.8,720,0,0,0,34927.2,4128112800,15,15,0,9,10513
A41222005,서정마을7단지(파크하임아파트),경기도 고양덕양구 행신동 1090 서정마을7단지(파크하임아파트),경기도 고양시 덕양구 소원로181번길 20,분양,지역난방,86576.69,13,394,남양건설,한국토지주택공사,319385213,www.parkheim.com,아파트,위탁관리,계단식,20091202,319385212,394,86300.67,0,0,394,0,50132.2,4128112800,15,15,2,17,10533
A41222006,서정마을6단지,경기도 고양덕양구 행신동 1092 서정마을6단지,경기도 고양시 덕양구 서정로 19,분양,지역난방,51540.95,8,214,계룡건설,한국토지주택공사,319382428,www.sj6.co.kr,아파트,위탁관리,계단식,20091015,319382426,214,51401.176,0,0,106,108,29162.54,4128112800,14,14,2,11,10490
A41222007,행신2차SK뷰,경기도 고양덕양구 행신동 630 행신2차SK뷰,경기도 고양시 덕양구 행신로143번길 54-8,분양,개별난방,18804.22,3,139,sk건설,sk건설,319703300, ,아파트,위탁관리,계단식,20060222,319703340,139,14438.65,0,137,2,0,11535.9295,4128112800,15,15,1,0,10517
A41222008,서정마을9단지중흥에스클래스,경기도 고양덕양구 행신동 1102 서정마을9단지중흥에스클래스,경기도 고양시 덕양구 서정로 26,,,0,1,60, , , , ,연립주택,기타,,, ,0,0,0,0,60,0,7898.448,4128112800,1,4,0,0,10489
A41222103,햇빛마을22단지아파트,경기도 고양덕양구 행신동 946 햇빛마을22단지아파트,경기도 고양시 덕양구 충장로152번길 40,분양,지역난방,35342.73,5,445,한국주택공사,영풍건설,319734185, ,아파트,위탁관리,복도식,19960814,318154185,445,31775.2,445,0,0,0,24021.1,4128112800,15,15,1,5,10495
A41222107,샘터마을1단지,경기도 고양덕양구 행신동 973 샘터마을1단지,경기도 고양시 덕양구 화신로 76,분양,지역난방,145266.36,12,822,"화성,동신,효성","화성,동신,효성",319386468,www.intm.com/샘터마을1단지,아파트,위탁관리,계단식,19970920,318196468,822,123431.375,0,0,822,0,99558,4128112800,22,22,0,21,10519
A41222109,햇빛21단지 대우코오롱아파트,경기도 고양덕양구 행신동 905 햇빛21단지 대우코오롱아파트,경기도 고양시 덕양구 화신로 170,분양,지역난방,152635.39,14,880,"대우건설,코오롱건설","대우건설,코오롱건설",319381497, ,아파트,위탁관리,계단식,19970813,319381545,880,127418.76,0,0,880,0,104892.48,4128112800,20,20,2,24,10484
A41222111,행신햇빛18-1단지주공,경기도 고양덕양구 행신동 895 행신햇빛18-1단지주공,경기도 고양시 덕양구 성신로 77,분양,지역난방,132524.03,15,1132,주)한양,주택공사,319718650,햇빛마을18-1단지.apti.co.kr,아파트,위탁관리,계단식,19980720,319734464,1132,111193.89,0,1132,0,0,86968.48,4128112800,20,20,2,30,10483
A41222112,행신햇빛마을20단지주공,경기도 고양덕양구 행신동 934 행신햇빛마을20단지주공,경기도 고양시 덕양구 충장로152번길 39,분양,지역난방,140605.55,17,1713,"동부, 대능, 대명",한국토지주택공사,319798411,햇빛20단지.apti.co.kr,아파트,위탁관리,복도식,19970617,319798412,1713,140580.84,1713,0,0,0,95262.98,4128112800,20,20,0,26,10494
A41222113,행신햇빛23단지주공,경기도 고양덕양구 행신동 953 행신햇빛23단지주공,경기도 고양시 덕양구 화신로 105,분양,지역난방,145982.45,20,1813,대한주택공사,대한주택공사,319794100,햇빛23단지 .apti.co.kr,아파트,위탁관리,복도식,19961122,319381351,1813,145982.45,1813,0,0,0,101453.63,4128112800,20,20,0,29,10494
A41222114,능곡샘터마을2단지주공,경기도 고양덕양구 행신동 983 능곡샘터마을2단지주공,경기도 고양시 덕양구 충장로 118-30,분양,지역난방,192570.83,25,2416,동신,주택관리공사,319730250,www.samtervillage2.com,아파트,위탁관리,복도식,19961019,319781205,2416,192570.83,2416,0,0,0,136695.81,4128112800,20,20,1,35,10518
A41222201,행신소만2단지신안,경기도 고양덕양구 행신동 798 행신소만2단지신안,경기도 고양시 덕양구 충경로 142,분양,지역난방,18250.25,2,150,신안건설산업(주),신안건설산업(주),319704421,행신소만2단지신안.ma-um.co.kr,아파트,위탁관리,계단식,19960315,318184421,150,15867.765,0,150,0,0,12720.3,4128112800,15,15,1,5,10531
A41222202,행신무원마을7단지신우,경기도 고양덕양구 행신동 699 행신무원마을7단지신우,경기도 고양시 덕양구 소원로 41,분양,지역난방,31159,4,276,신우건설,신우건설,319705991, ,아파트,위탁관리,계단식,19941214,318118778,276,27010.68,0,276,0,0,21170.52,4128112800,15,15,0,10,10522
A41222204,행신무원마을2단지삼보,경기도 고양덕양구 행신동 771 행신무원마을2단지삼보,경기도 고양시 덕양구 화신로 33,분양,지역난방,49823.383,6,330,(주)삼보종합건설,(주)삼보종합건설,319704339, ,아파트,위탁관리,계단식,19941105,318124339,330,41256.3,0,90,240,0,34040.25,4128112800,15,15,0,11,10528
A41222205,행신무원마을3단지동신아파트,경기도 고양덕양구 행신동 769 행신무원마을3단지동신아파트,경기도 고양시 덕양구 용현로 20,분양,지역난방,48807.78,4,330,동신건설,동신건설,319700568, ,아파트,위탁관리,계단식,19940527,319715231,330,42742.5,0,0,330,0,35559.9,4128112800,15,15,1,11,10527
A41222206,행신소만3단지늘푸른,경기도 고양덕양구 행신동 799 행신소만3단지늘푸른,경기도 고양시 덕양구 충경로 138,분양,지역난방,26929,3,345,그랜드건설,고양시,319733053,소만3단지늘푸른.apti.co.kr,아파트,위탁관리,복도식,19960912,318163053,345,24341.55,345,0,0,0,17107.2,4128112800,15,15,0,6,10531
A41222207,행신소만10단지동성아파트,경기도 고양덕양구 행신동 791 행신소만10단지동성아파트,경기도 고양시 덕양구 충경로 135,분양,지역난방,38339.05,5,377,동성종합개발(주),동성종합개발(주),318113759,행신소만10단지동성.ma-um.co.kr,아파트,위탁관리,복도식,19941031,318123758,377,32697.531,255,122,0,0,25515.69,4128112800,15,15,0,5,10532
A41222208,행신무원마을9단지기산,경기도 고양덕양구 행신동 697 행신무원마을9단지기산,경기도 고양시 덕양구 무원로 41,분양,지역난방,64243.777,7,396,(주)기산,(주)기산,319705212,행신무원마을9단지기산.ma-um.co.kr,아파트,위탁관리,계단식,19941126,319705681,396,47022.36,0,0,396,0,47022.36,4128112800,15,15,1,14,10521
A41222209,소만5단지행신삼신,경기도 고양덕양구 행신동 788 소만5단지행신삼신,경기도 고양시 덕양구 소원로181번길 15,분양,지역난방,41000.53,4,423,삼신종합건설,삼신종합건설,319702423,행신소만5단지삼신.ma-um.co.kr,아파트,위탁관리,혼합식,19941031,318152423,423,35328.39,249,174,0,0,27664.086,4128112800,15,15,1,12,10531
A41222211,행신소만8단지풍림,경기도 고양덕양구 행신동 781 행신소만8단지풍림,경기도 고양시 덕양구 소만로 49,분양,지역난방,53730.08,6,639,풍림산업(주),풍림산업(주),319705821,행신소만8단지풍림.ma-um.co.kr,아파트,위탁관리,혼합식,19941210,319785821,639,45253.1,519,120,0,0,32304.24,4128112800,15,15,2,12,10529
A41222212,행신무원마을1단지부영,경기도 고양덕양구 행신동 773 행신무원마을1단지부영,경기도 고양시 덕양구 화신로 47,분양,지역난방,70243.67,6,662,동광건설,(주)부영건설,319749170,무원마을1단지부영.apti.co.kr,아파트,위탁관리,복도식,19950513,319749171,662,62087.656,0,662,0,0,45664.76,4128112800,15,15,0,12,10528
A41222214,행신소만7단지대명,경기도 고양덕양구 행신동 783 행신소만7단지대명,경기도 고양시 덕양구 화신로 36,분양,지역난방,67655,5,713,(주)태신개발,태신개발,319741016,행신소만7단지대명.ma-um.co.kr,아파트,위탁관리,복도식,19950429,319712791,713,56568.562,713,0,0,0,42095.52,4128112800,15,15,1,10,10529
A41222215,행신무원마을10단지서광라이프,경기도 고양덕양구 행신동 692 행신무원마을10단지서광라이프,경기도 고양시 덕양구 무원로 63,분양,지역난방,99199.2,10,792,서광건설라이프건설,서광건설라이프건설,319706653,무원마을10단지.apti.co.kr,아파트,위탁관리,계단식,19941031,319706654,792,83781.8,0,792,0,0,67312.08,4128112800,15,15,1,28,10521
A41222216,행신소만1단지부영,경기도 고양덕양구 행신동 796 행신소만1단지부영,경기도 고양시 덕양구 충경로 149,분양,지역난방,67773,7,835,(주)부영,(주)부영,319744815,www.soman1.kr,아파트,위탁관리,복도식,19951219,318164815,835,52605,835,0,0,0,37975.8,4128112800,15,15,0,14,10532
A41222218,소만성원6단지아파트,경기도 고양덕양구 행신동 785 소만성원6단지아파트,경기도 고양시 덕양구 소만로 19,분양,지역난방,134553.2,17,1602,성원,고양시,319727159,행신소만6단지성원.ma-um.co.kr,아파트,위탁관리,복도식,19950408,319740930,1602,116853.21,1602,0,0,0,86449.68,4128112800,15,15,0,22,10530
A41222301,행신서정마을주공5단지,경기도 고양덕양구 행신동 1088 행신서정마을주공5단지,경기도 고양시 덕양구 충경로 156,분양,지역난방,54613,9,423,남양건설,토지주택공사,319702112,cafe.naver.com/seojeong5,아파트,위탁관리,계단식,20080814,319703399,423,54612.73,0,423,0,0,35871.91,4128112800,15,15,1,14,10533
A41222302,행신서정마을주공2단지,경기도 고양덕양구 행신동 1073 행신서정마을주공2단지,경기도 고양시 덕양구 서정마을로 25,임대,지역난방,38065.02,5,477,(주)화인건설,한국토지주택공사,319385247, ,아파트,위탁관리,복도식,20080411,319385248,477,37857.332,477,0,0,0,20790.84,4128112800,15,15,0,7,10491
A41222303,서정센텀퍼스티지,경기도 고양덕양구 행신동 1068 서정센텀퍼스티지,경기도 고양시 덕양구 서정마을로 46,분양,지역난방,71604.74,12,545,신일건설,한국토지주택공사,319721321,www.서정마을4단지.apti.co.kr,아파트,위탁관리,계단식,20080609,319721322,545,58860,0,545,0,0,46221.77,4128112800,15,15,1,21,10491
A41222304,행신서정마을주공3단지,경기도 고양덕양구 행신동 1096 행신서정마을주공3단지,경기도 고양시 덕양구 소원로 267,임대,지역난방,83528.164,14,1046,대동이엔씨,한국토지주택공사,319701096, ,아파트,위탁관리,복도식,20080703,319794054,1046,82908.945,1046,0,0,0,45729.52,4128112800,13,13,0,18,10534
A41222305,서정마을 1단지,경기도 고양덕양구 행신동 1074 서정마을 1단지,경기도 고양시 덕양구 서정마을2로 6,임대,지역난방,93694.93,13,1185,진흥기업,진흥기업,319384088, ,아파트,위탁관리,복도식,20080808,319787088,1185,93305.63,1185,0,0,0,52227.28,4128112800,15,15,0,25,10486
A41271701,능곡샘터2단지임대,경기도 고양덕양구 행신동 983 능곡샘터2단지임대,경기도 고양시 덕양구 충장로 118-30,임대,지역난방,29858.68,4,504,홍진건설(주),대한주택공사,319734023,www.kohom.or.kr,아파트,위탁관리,복도식,19960814,319734024,504,20154.96,504,0,0,0,20154.96,4128112800,15,15,0,6,10518
A41271901,행신햇빛19단지연금공단,경기도 고양덕양구 행신동 903 행신햇빛19단지연금공단,경기도 고양시 덕양구 성신로 99,분양,지역난방,102793,11,840,국민연금관리공단,코오롱건설,319788007,햇빛마을19.com,아파트,위탁관리,계단식,19980812,319788009,840,90606.3,0,840,0,0,71378.2,4128112800,20,20,1,22,10483
A41271902,행신햇빛마을24단지,경기도 고양덕양구 행신동 958 행신햇빛마을24단지,경기도 고양시 덕양구 화신로 106,분양,지역난방,152489.3,14,916,(주)동신. (주)일신건영,(주)동신.(주)일신건영,319384201,햇빛마을24단지.apti.co.kr,아파트,위탁관리,계단식,19970216,318192450,916,134492.38,0,0,780,136,108113.28,4128112800,20,20,1,24,10492
A41271903,행신햇빛18-2단지주공,경기도 고양덕양구 행신동 938 행신햇빛18-2단지주공,경기도 고양시 덕양구 중앙로558번길 57,분양,지역난방,81465.14,9,696,LH주공,LH주공,319734225, ,아파트,위탁관리,계단식,19980730,319745995,696,71060.88,0,696,0,0,54497.04,4128112800,20,20,1,18,10494
A41272401,행신소만9단지부영,경기도 고양덕양구 행신동 793 행신소만9단지부영,경기도 고양시 덕양구 소만로 48,분양,중앙난방,72672.51,7,960,(주)부영,(주)부영,319728550, ,아파트,위탁관리,복도식,19950513,319711983,960,57123.84,960,0,0,0,42009.6,4128112800,15,15,1,14,10532
A41282401,능곡장미7차,경기도 고양덕양구 행신동 644-1 능곡장미7차,경기도 고양시 덕양구 행신로143번길 115,분양,개별난방,35333,2,375,대영종합건설,대영종합건설,319723343, ,아파트,위탁관리,복도식,19911205,318193343,375,35226.5,0,375,0,0,28994.28,4128112800,15,15,0,4,10513
A41282402,행신윤창,경기도 고양덕양구 행신동 633-67 행신윤창,경기도 고양시 덕양구 충장로103번길 49,분양,개별난방,36245.453,3,298,윤창종합건설,행신윤창아파트  입주자대표회의,319732939, ,아파트,위탁관리,혼합식,19960620,319733203,298,29433.105,129,169,0,0,22020.84,4128112800,17,17,0,7,10517
A41282406,행신1차 SK-VIEW,경기도 고양덕양구 행신동 621 행신1차 SK-VIEW,경기도 고양시 덕양구 충장로103번길 23,분양,개별난방,112567.72,8,812,sk건설,sk,318134894,행신skview.apt.co.kr,아파트,위탁관리,계단식,20050428,319742320,812,93440.56,0,490,322,0,75660.36,4128112800,24,24,0,18,10517
A41282503,행신무원마을8단지신안,경기도 고양덕양구 행신동 700 행신무원마을8단지신안,경기도 고양시 덕양구 무원로 17,분양,지역난방,54299.19,3,328,신안건설,신안건설산업(주),319706413, ,아파트,위탁관리,계단식,19941210,319706013,328,45699.79,0,0,328,0,38878.48,4128112800,15,15,1,11,10522
A41282510,행신무원마을5단지쌍용한진,경기도 고양덕양구 행신동 767 행신무원마을5단지쌍용한진,경기도 고양시 덕양구 용현로 10,분양,지역난방,102280,10,636,"쌍용,한진",쌍용.한진,319722920,http://cafe.daum.net/MUWON5,아파트,위탁관리,계단식,19950429,319794731,644,72006.24,0,0,636,0,72006.24,4128112800,15,15,0,22,10527
A41282513,행신무원마을6단지두산,경기도 고양덕양구 행신동 702 행신무원마을6단지두산,경기도 고양시 덕양구 소원로 47,분양,지역난방,78907,10,688,두산건설,두산건설,319702028,행신무원마을6단지두산.ma-um.co.kr,아파트,위탁관리,계단식,19941125,319742070,688,68813.805,0,688,0,0,55220.64,4128112800,15,15,1,23,10522
